id;reference-date;status;status-prev;status-after;counterparty-type;economic-sector-code;geographic-area;balance;limit-balance
371;2019-01-01;1;0;0;retail-type-2;5928;west-coast;4.86; -   
372;2019-01-01;1;0;0;retail-type-2;5928;south;25.07; -   
373;2019-01-01;1;0;0;retail-type-2;5928;north-west;54.98; -   
374;2019-01-01;1;0;0;corporate-type-2;6068;north-est;127.47; -   
375;2019-01-01;1;0;0;retail-type-2;5928;north-est;10.97; -   
376;2019-01-01;1;0;0;retail-type-2;5928;west-coast;26.04; -   
377;2019-01-01;1;0;0;retail-type-2;5928;west-coast;34.55; -   
378;2019-01-01;1;0;0;retail-type-2;5928;south;30.47; -   
379;2019-01-01;1;0;0;corporate-type-2;4228;north-west;170.46; -   
380;2019-01-01;1;0;0;retail-type-2;5928;south;83.20; -   
381;2019-01-01;1;0;0;corporate-type-2;4748;west-coast;600.13; -   
382;2019-01-01;1;0;0;retail-type-2;5928;south;28.23; -   
383;2019-01-01;1;0;0;retail-type-2;5928;south;7.43; -   
384;2019-01-01;1;0;0;corporate-type-2;6078;south;200.84; -   
385;2019-01-01;1;0;0;retail-type-2;5928;south;49.15; -   
386;2019-01-01;1;0;0;retail-type-2;5928;mid-west;31.84; -   
387;2019-01-01;1;0;0;corporate-type-2;6068;north-west;21.22; -   
388;2019-01-01;1;0;0;retail-type-2;5928;south;10.65; -   
389;2019-01-01;1;0;0;corporate-type-2;4228;east-coast;93.31; -   
390;2019-01-01;1;0;0;retail-type-2;5928;north-west;29.91; -   
391;2019-01-01;1;0;0;retail-type-2;5928;south;11.61; -   
392;2019-01-01;1;0;0;retail-type-2;5928;south;356.36; -   
393;2019-01-01;1;0;0;retail-type-2;5928;west-coast;22.68; -   
394;2019-01-01;1;0;0;corporate-type-2;6078;mid-west;59.73; -   
395;2019-01-01;1;0;0;retail-type-2;7668;missing;21.65; -   
396;2019-01-01;1;0;0;retail-no-loan;5928;south; 5.734.82 ; 5.331.97 
397;2019-01-01;1;0;0;retail-type-2;5928;west-coast;22.02; -   
398;2019-01-01;1;0;0;retail-type-2;5928;west-coast;15.31; -   
399;2019-01-01;1;0;0;retail-type-2;5928;west-coast;19.45; -   
400;2019-01-01;1;0;0;retail-type-2;7678;missing;15.15; -   
401;2019-01-01;1;0;0;corporate-type-2;6078;mid-west;322.07; -   
402;2019-01-01;1;0;0;retail-type-2;5928;north-est;12.27; -   
403;2019-01-01;1;0;0;retail-type-2;5928;south;69.59; -   
404;2019-01-01;1;0;0;retail-no-loan;5928;west-coast; 4.337.68 ; 4.100.00 
405;2019-01-01;1;0;0;retail-type-2;5928;south;87.28; -   
406;2019-01-01;1;0;0;retail-type-2;5928;south;525.23; -   
407;2019-01-01;1;0;0;retail-type-2;5928;south;23.66; -   
408;2019-01-01;1;0;0;corporate-type-2;4228;west-coast;67.74; -   
409;2019-01-01;1;0;0;retail-type-2;5928;west-coast;9.80; -   
410;2019-01-01;1;0;0;retail-no-loan;5928;west-coast; 3.145.00 ; 3.000.00 
411;2019-01-01;1;0;0;retail-type-2;5928;mid-west;42.57; -   
412;2019-01-01;1;0;0;retail-type-2;5928;mid-west;17.23; -   
413;2019-01-01;1;0;0;retail-type-2;5928;west-coast;13.34; -   
414;2019-01-01;1;0;0;retail-type-2;5928;north-est;34.67; -   
415;2019-01-01;1;0;0;retail-no-loan;5928;west-coast; 2.056.54 ; 2.000.00 
416;2019-01-01;1;0;0;retail-type-2;5928;mid-west;26.07; -   
417;2019-01-01;1;0;0;corporate-type-2;4228;south;105.92; -   
418;2019-01-01;1;0;0;corporate-type-2;6078;east-coast;28.20; -   
419;2019-01-01;1;0;0;retail-type-2;5928;west-coast;22.03; -   
420;2019-01-01;1;0;0;retail-type-2;5928;north-west;19.00; -   
421;2019-01-01;1;0;0;retail-type-2;5928;west-coast;70.58; -   
422;2019-01-01;1;0;0;retail-no-loan;5928;mid-west; 1.636.18 ; 1.000.00 
423;2019-01-01;1;0;0;retail-no-loan;5928;north-est; 2.136.08 ; 2.000.00 
424;2019-01-01;1;0;0;retail-type-2;5928;mid-west;4.24; -   
425;2019-01-01;1;0;0;retail-type-2;5928;north-west;75.99; -   
426;2019-01-01;1;0;0;retail-type-2;5928;north-est;22.51; -   
427;2019-01-01;1;0;0;retail-type-2;5928;mid-west;118.00; -   
428;2019-01-01;1;0;0;corporate-type-2;4228;north-west;88.64; -   
429;2019-01-01;1;0;0;retail-type-2;5928;west-coast;64.22; -   
430;2019-01-01;1;0;0;retail-type-2;5928;west-coast;96.28; -   
431;2019-01-01;1;0;0;retail-type-2;5928;north-west;21.08; -   
432;2019-01-01;1;0;0;retail-type-2;5928;west-coast;5.70; -   
433;2019-01-01;1;0;0;retail-type-2;5928;south;45.75; -   
434;2019-01-01;1;0;0;retail-type-2;5928;west-coast;31.72; -   
435;2019-01-01;1;0;0;retail-type-2;5928;north-est;61.03; -   
436;2019-01-01;1;0;0;retail-type-2;5928;north-west;30.00; -   
437;2019-01-01;1;0;0;corporate-type-2;6068;north-west;23.63; -   
438;2019-01-01;1;0;0;retail-type-2;5928;south;25.98; -   
439;2019-01-01;1;0;0;retail-type-2;5928;mid-west;20.54; -   
440;2019-01-01;1;0;0;corporate-type-2;6078;north-west;3.15; -   
441;2019-01-01;1;0;0;retail-type-2;5928;north-west;26.55; -   
442;2019-01-01;1;0;0;retail-type-2;5928;south;40.48; -   
443;2019-01-01;1;0;0;retail-type-2;5928;south;17.24; -   
444;2019-01-01;1;0;0;retail-type-2;5928;north-west;61.65; -   
445;2019-01-01;1;0;0;retail-type-2;5928;west-coast;13.37; -   
446;2019-01-01;1;0;0;retail-type-2;5928;west-coast;21.14; -   
447;2019-01-01;1;0;0;retail-type-2;5928;mid-west;11.28; -   
448;2019-01-01;1;0;0;retail-type-2;5928;south;67.14; -   
449;2019-01-01;1;0;0;corporate-type-2;4228;south;71.98; -   
450;2019-01-01;1;0;0;retail-no-loan;5928;mid-west; 2.170.72 ; 2.000.00 
451;2019-01-01;1;0;0;corporate-type-2;4228;mid-west;92.56; -   
452;2019-01-01;1;0;0;retail-type-2;5928;west-coast;7.62; -   
453;2019-01-01;1;0;0;retail-type-2;5928;north-est;42.01; -   
454;2019-01-01;1;0;0;retail-type-2;5928;mid-west;20.17; -   
455;2019-01-01;1;0;0;retail-type-2;5928;north-est;34.37; -   
456;2019-01-01;1;0;0;retail-type-2;5928;north-est;17.01; -   
457;2019-01-01;1;0;0;retail-type-2;5928;south;28.72; -   
458;2019-01-01;1;0;0;retail-type-2;5928;west-coast;6.46; -   
459;2019-01-01;1;0;0;retail-type-2;5928;mid-west;46.52; -   
460;2019-01-01;2;0;0;retail-loan;5928;east-coast; 12.182.40 ; 11.700.10 
461;2019-01-01;1;0;0;retail-type-2;5928;north-est;16.52; -   
462;2019-01-01;1;0;0;retail-type-2;5928;north-est;24.84; -   
463;2019-01-01;1;0;0;retail-type-2;5928;south;16.71; -   
464;2019-01-01;1;0;0;retail-type-2;5928;north-est;3.87; -   
465;2019-01-01;1;0;0;retail-type-2;5928;south;6.14; -   
466;2019-01-01;1;0;0;corporate-type-2;6078;east-coast;14.95; -   
467;2019-01-01;1;0;0;retail-type-2;5928;north-west;50.94; -   
468;2019-01-01;1;0;0;retail-type-2;5928;north-est;25.47; -   
469;2019-01-01;1;0;0;retail-type-2;5928;east-coast; 1.392.07 ; -   
470;2019-01-01;1;0;0;retail-type-2;5928;north-west;53.30; -   
471;2019-01-01;1;0;0;retail-no-loan;5928;mid-west; 18.068.48 ; 18.000.00 
472;2019-01-01;1;0;0;retail-type-2;5928;west-coast;24.25; -   
473;2019-01-01;1;0;0;retail-type-2;5928;west-coast;20.34; -   
474;2019-01-01;1;0;0;retail-type-2;5928;south;6.21; -   
475;2019-01-01;1;0;0;retail-type-2;5928;south;36.81; -   
476;2019-01-01;1;0;0;retail-type-2;5928;south;13.86; -   
477;2019-01-01;1;0;0;corporate-type-2;4228;north-west;115.75; -   
478;2019-01-01;1;0;0;retail-type-2;5928;south;34.01; -   
479;2019-01-01;1;0;0;retail-type-2;5928;mid-west;5.89; -   
480;2019-01-01;1;0;0;retail-no-loan;5928;south; 2.111.53 ; 2.000.00 
481;2019-01-01;1;0;0;corporate-type-2;4848;south;99.39; -   
482;2019-01-01;1;0;0;retail-type-2;5928;west-coast;31.37; -   
483;2019-01-01;1;0;0;corporate-type-2;4228;south;269.92; -   
484;2019-01-01;10000;0;0;retail-type-2;5928;mid-west;462.16; -   
485;2019-01-01;1;0;0;retail-type-2;5928;west-coast;24.12; -   
486;2019-01-01;1;0;0;corporate-type-2;4228;mid-west;188.83; -   
487;2019-01-01;1;0;0;retail-type-2;5928;north-est;16.44; -   
488;2019-01-01;1;0;0;corporate-type-2;4748;north-est;26.60; -   
489;2019-01-01;1;0;0;retail-type-2;5928;south;36.03; -   
490;2019-01-01;1;0;0;retail-type-2;5928;south;269.13; -   
491;2019-01-01;1;0;0;retail-no-loan;5928;north-est; 4.207.99 ; 4.000.00 
492;2019-01-01;1;0;0;retail-type-2;5928;north-west;4.10; -   
493;2019-01-01;1;0;0;retail-type-2;5928;mid-west;12.63; -   
494;2019-01-01;1;0;0;retail-type-2;5928;south;19.72; -   
495;2019-01-01;1;0;0;retail-type-2;5928;west-coast;26.52; -   
496;2019-01-01;1;0;0;retail-type-2;7668;missing;9.16; -   
497;2019-01-01;1;0;0;small-1;4228;south; 342.625.14 ; 340.000.01 
498;2019-01-01;1;0;0;retail-type-2;5928;north-est;68.02; -   
499;2019-01-01;1;0;0;retail-type-2;7678;missing;22.17; -   
500;2019-01-01;1;0;0;retail-type-2;5928;west-coast;3.15; -   
501;2019-01-01;1;0;0;retail-type-2;5928;north-est;22.72; -   
502;2019-01-01;1;0;0;retail-type-2;5928;east-coast;12.28; -   
503;2019-01-01;1;0;0;retail-type-2;5928;north-west;29.88; -   
504;2019-01-01;10000;0;0;retail-loan;5928;west-coast; 209.933.04 ; 209.933.04 
505;2019-01-01;1;0;0;retail-type-2;5928;south;8.42; -   
506;2019-01-01;1;0;0;retail-type-2;5928;west-coast;24.29; -   
507;2019-01-01;1;0;0;retail-type-2;7678;missing;16.90; -   
508;2019-01-01;1;0;0;retail-type-2;5928;west-coast;12.28; -   
509;2019-01-01;1;0;0;retail-type-2;5928;north-west;93.46; -   
510;2019-01-01;1;0;0;retail-type-2;5928;north-est;10.34; -   
511;2019-01-01;1;0;0;retail-type-2;5928;north-west;59.38; -   
512;2019-01-01;1;0;0;retail-type-2;5928;south;16.83; -   
513;2019-01-01;1;0;0;retail-type-2;5928;west-coast;28.51; -   
514;2019-01-01;1;0;0;corporate-type-2;4228;south;82.52; -   
515;2019-01-01;1;0;0;retail-type-2;5928;west-coast;25.98; -   
516;2019-01-01;1;0;0;retail-type-2;5928;mid-west;18.98; -   
517;2019-01-01;1;0;0;retail-type-2;5928;north-west;38.57; -   
518;2019-01-01;1;0;0;corporate-type-2;6068;north-est;25.95; -   
519;2019-01-01;1;0;0;retail-type-2;5928;west-coast;31.79; -   
520;2019-01-01;1;0;0;retail-type-2;5928;west-coast;116.35; -   
521;2019-01-01;1;0;0;retail-type-2;5928;west-coast;35.23; -   
522;2019-01-01;1;0;0;retail-type-2;5928;west-coast;69.87; -   
523;2019-01-01;1;0;0;retail-type-2;5928;north-est;86.49; -   
524;2019-01-01;1;0;0;retail-type-2;5928;south;3.82; -   
525;2019-01-01;1;0;0;retail-type-2;5928;mid-west;18.50; -   
526;2019-01-01;1;0;0;retail-type-2;5928;north-west;64.20; -   
527;2019-01-01;1;0;0;corporate-type-2;6078;south;36.23; -   
528;2019-01-01;1;0;0;retail-type-2;5928;east-coast;39.96; -   
529;2019-01-01;1;0;0;retail-type-2;7678;missing;19.35; -   
530;2019-01-01;1;0;0;corporate-type-2;6068;west-coast;73.38; -   
531;2019-01-01;1;0;0;corporate-type-2;6078;north-est;18.68; -   
532;2019-01-01;1;0;0;corporate-type-2;4228;south;913.09; -   
533;2019-01-01;1;0;0;retail-type-2;5928;south;18.65; -   
534;2019-01-01;2;0;0;small-enterprise;6078;west-coast; 46.995.90 ; 44.775.29 
535;2019-01-01;1;0;0;retail-loan;5928;mid-west; 65.679.68 ; 64.729.36 
536;2019-01-01;1;0;0;retail-loan;5928;west-coast; 29.640.17 ; 28.501.41 
537;2019-01-01;1;0;0;retail-type-2;5928;north-west; 1.194.33 ; -   
538;2019-01-01;1;0;0;retail-type-2;5928;mid-west;9.60; -   
539;2019-01-01;1;0;0;retail-type-2;5928;east-coast;21.80; -   
540;2019-01-01;1;0;0;retail-type-2;5928;west-coast;19.19; -   
541;2019-01-01;1;0;0;small-2;4228;mid-west; 32.017.39 ; 28.338.00 
542;2019-01-01;1;0;0;retail-type-2;5928;north-est;20.58; -   
543;2019-01-01;1;0;0;retail-type-2;5928;west-coast;21.99; -   
544;2019-01-01;1;0;0;retail-no-loan;7658;missing; 2.040.38 ; 1.050.00 
545;2019-01-01;1;0;0;corporate-type-2;4228;south;114.66; -   
546;2019-01-01;1;0;0;retail-type-2;5928;north-est;327.09; -   
547;2019-01-01;1;0;0;corporate-type-2;6078;north-est;16.35; -   
548;2019-01-01;1;0;0;retail-type-2;5928;west-coast;22.09; -   
549;2019-01-01;1;0;0;corporate-type-2;6078;south;52.43; -   
550;2019-01-01;1;0;0;retail-type-2;5928;east-coast;91.60; -   
551;2019-01-01;1;0;0;corporate-type-2;4228;north-west;113.41; -   
552;2019-01-01;1;0;0;corporate-type-2;4228;south;508.07; -   
553;2019-01-01;1;0;0;retail-type-2;5928;north-west;29.57; -   
554;2019-01-01;1;0;0;retail-type-2;5928;north-est;32.17; -   
555;2019-01-01;1;0;0;retail-type-2;5928;south;31.28; -   
556;2019-01-01;1;0;0;retail-type-2;5928;west-coast;33.73; -   
557;2019-01-01;1;0;0;corporate-type-2;6068;north-est;368.29; -   
558;2019-01-01;1;0;0;retail-type-2;5928;west-coast;21.40; -   
559;2019-01-01;1;0;0;corporate-type-2;4228;north-west;125.47; -   
560;2019-01-01;1;0;0;corporate-type-2;6078;south;79.47; -   
561;2019-01-01;1;0;0;corporate-type-2;4228;north-est;95.30; -   
562;2019-01-01;1;0;0;retail-type-2;5928;north-est;57.24; -   
563;2019-01-01;1;0;0;small-2;4228;south; 71.587.38 ; 70.000.00 
564;2019-01-01;1;0;0;retail-type-2;5928;south;22.49; -   
565;2019-01-01;1;0;0;corporate-type-2;6078;south;74.78; -   
566;2019-01-01;1;0;0;retail-type-2;5928;north-est;18.88; -   
567;2019-01-01;1;0;0;retail-type-2;5928;north-west;11.86; -   
568;2019-01-01;1;0;0;retail-no-loan;5928;north-est; 3.510.12 ; 3.500.00 
569;2019-01-01;1;0;0;corporate-type-2;4228;west-coast; 12.807.03 ; -   
570;2019-01-01;1;0;0;retail-type-2;5928;mid-west;34.73; -   
571;2019-01-01;1;0;0;retail-type-2;5928;north-est;19.39; -   
572;2019-01-01;1;0;0;corporate-type-2;4228;south;106.91; -   
573;2019-01-01;1;0;0;retail-type-2;5928;west-coast;12.78; -   
574;2019-01-01;1;0;0;retail-type-2;5928;west-coast;26.15; -   
575;2019-01-01;1;0;0;retail-type-2;5928;mid-west;22.96; -   
576;2019-01-01;1;0;0;retail-type-2;5928;mid-west;19.41; -   
577;2019-01-01;1;0;0;retail-type-2;5928;west-coast;36.07; -   
578;2019-01-01;1;0;0;retail-type-2;5928;north-west;37.13; -   
579;2019-01-01;1;0;0;retail-type-2;5928;mid-west;16.04; -   
580;2019-01-01;1;0;0;corporate-type-2;4228;mid-west;194.03; -   
581;2019-01-01;1;0;0;retail-type-2;5928;north-est;17.82; -   
582;2019-01-01;1;0;0;retail-type-2;5928;west-coast;70.16; -   
583;2019-01-01;1;0;0;retail-type-2;5928;south;34.94; -   
584;2019-01-01;1;0;0;corporate-type-2;6078;east-coast;123.06; -   
585;2019-01-01;1;0;0;retail-type-2;5928;north-est;1.90; -   
586;2019-01-01;1;0;0;retail-type-2;5928;north-west;8.95; -   
587;2019-01-01;1;0;0;corporate-type-2;4848;west-coast;67.58; -   
588;2019-01-01;1;0;0;corporate-type-2;6068;south;61.07; -   
589;2019-01-01;1;0;0;retail-type-2;5928;north-west;26.15; -   
590;2019-01-01;1;0;0;retail-type-2;5928;south; 6.278.77 ; -   
591;2019-01-01;1;0;0;corporate-type-2;4848;south;67.28; -   
592;2019-01-01;1;0;0;corporate-type-2;4228;east-coast;60.96; -   
593;2019-01-01;1;0;0;retail-type-2;5928;north-west;17.42; -   
594;2019-01-01;1;0;0;retail-type-2;5928;south;9.54; -   
595;2019-01-01;1;0;0;corporate-type-2;6068;north-west;10.24; -   
596;2019-01-01;1;0;0;corporate-type-2;6068;east-coast;641.13; -   
597;2019-01-01;1;0;0;retail-type-2;5928;west-coast;39.64; -   
598;2019-01-01;1;0;0;retail-type-2;5928;west-coast;22.54; -   
599;2019-01-01;1;0;0;retail-no-loan;5928;south; 1.051.99 ; 1.000.00 
600;2019-01-01;1;0;0;retail-type-2;5928;south;68.05; -   
601;2019-01-01;1;0;0;corporate-type-2;4228;east-coast;890.62; -   
602;2019-01-01;1;0;0;corporate-type-2;4848;west-coast;123.39; -   
603;2019-01-01;1;0;0;retail-type-2;5928;mid-west;60.19; -   
604;2019-01-01;1;0;0;corporate-type-2;4228;south;102.98; -   
605;2019-01-01;1;0;0;retail-type-2;5928;west-coast;4.97; -   
606;2019-01-01;1;0;0;retail-type-2;5928;south;424.74; -   
607;2019-01-01;1;0;0;retail-type-2;5928;north-est;29.23; -   
608;2019-01-01;1;0;0;retail-type-2;5928;east-coast;20.17; -   
609;2019-01-01;1;0;0;retail-type-2;5928;north-est;19.99; -   
610;2019-01-01;1;0;0;retail-no-loan;5928;south; 1.358.34 ; 1.000.00 
611;2019-01-01;1;0;0;retail-no-loan;5928;south; 8.537.40 ; 8.280.97 
612;2019-01-01;1;0;0;retail-type-2;5928;west-coast;19.12; -   
613;2019-01-01;1;0;0;retail-type-2;5928;west-coast;20.05; -   
614;2019-01-01;1;0;0;corporate-type-2;4748;north-west;71.50; -   
615;2019-01-01;1;0;0;retail-type-2;7658;missing;13.20; -   
616;2019-01-01;1;0;0;retail-type-2;5928;north-est;17.66; -   
617;2019-01-01;1;0;0;corporate-type-2;4228;west-coast;84.61; -   
618;2019-01-01;1;0;0;retail-type-2;5928;south;41.80; -   
619;2019-01-01;1;0;0;retail-type-2;5928;west-coast;6.36; -   
620;2019-01-01;1;0;0;retail-type-2;5928;south;11.39; -   
621;2019-01-01;1;0;0;retail-type-2;5928;north-west;1.40; -   
622;2019-01-01;1;0;0;retail-type-2;5928;north-est;15.35; -   
623;2019-01-01;1;0;0;corporate-type-2;4228;north-west;82.78; -   
624;2019-01-01;1;0;0;retail-type-2;5928;west-coast;61.66; -   
625;2019-01-01;1;0;0;retail-type-2;5928;south;16.95; -   
626;2019-01-01;1;0;0;retail-type-2;5928;north-west;22.21; -   
627;2019-01-01;1;0;0;retail-type-2;5928;mid-west;30.17; -   
628;2019-01-01;1;0;0;retail-type-2;5928;east-coast;93.24; -   
629;2019-01-01;1;0;0;retail-type-2;5928;west-coast;13.46; -   
630;2019-01-01;1;0;0;retail-type-2;5928;south;28.64; -   
631;2019-01-01;1;0;0;corporate-type-2;4228;south;61.45; -   
632;2019-01-01;1;0;0;retail-type-2;5928;south;24.90; -   
633;2019-01-01;1;0;0;retail-type-2;5928;south;60.60; -   
634;2019-01-01;2;0;0;small-2;4228;west-coast; 300.028.50 ; 380.000.00 
635;2019-01-01;1;0;0;corporate-type-2;4228;south;90.01; -   
636;2019-01-01;1;0;0;retail-type-2;5928;north-west;104.75; -   
637;2019-01-01;1;0;0;retail-type-2;5928;north-west;19.61; -   
638;2019-01-01;1;0;0;retail-type-2;5928;east-coast;12.92; -   
639;2019-01-01;1;0;0;retail-no-loan;5928;north-west; 2.112.52 ; 2.000.00 
640;2019-01-01;1;0;0;retail-type-2;5928;west-coast; 4.416.68 ; -   
641;2019-01-01;1;0;0;small-enterprise;4848;mid-west; 18.804.80 ; 18.636.81 
642;2019-01-01;1;0;0;retail-type-2;5928;north-est;5.42; -   
643;2019-01-01;1;0;0;retail-type-2;5928;west-coast;3.24; -   
644;2019-01-01;1;0;0;corporate-type-2;4228;west-coast;78.01; -   
645;2019-01-01;1;0;0;retail-type-2;5928;south;12.57; -   
646;2019-01-01;1;0;0;retail-type-2;5928;south;29.93; -   
647;2019-01-01;1;0;0;retail-type-2;5928;south;17.50; -   
648;2019-01-01;1;0;0;retail-type-2;5928;south;18.56; -   
649;2019-01-01;1;0;0;retail-type-2;5928;north-est;37.92; -   
650;2019-01-01;1;0;0;retail-type-2;5928;north-west;23.53; -   
651;2019-01-01;1;0;0;retail-no-loan;5928;west-coast; 1.040.73 ; 1.000.00 
652;2019-01-01;1;0;0;retail-loan;5928;mid-west; 70.384.19 ; 66.121.50 
653;2019-01-01;1;0;0;retail-type-2;5928;north-est;24.84; -   
654;2019-01-01;1;0;0;corporate-type-2;4848;south;128.89; -   
655;2019-01-01;1;0;0;small-enterprise;4848;south; 4.517.37 ; 4.212.31 
656;2019-01-01;1;0;0;retail-type-2;5928;west-coast;49.55; -   
657;2019-01-01;1;0;0;retail-type-2;5928;south;27.26; -   
658;2019-01-01;1;0;0;retail-type-2;5928;north-west;44.70; -   
659;2019-01-01;1;0;0;retail-type-2;5928;west-coast;17.68; -   
660;2019-01-01;1;0;0;retail-type-2;5928;west-coast;3.15; -   
661;2019-01-01;1;0;0;retail-type-2;5928;north-west;31.77; -   
662;2019-01-01;1;0;0;retail-type-2;5928;north-est;34.98; -   
663;2019-01-01;1;0;0;retail-type-2;5928;south;20.05; -   
664;2019-01-01;1;0;0;retail-type-2;5928;mid-west;55.07; -   
665;2019-01-01;1;0;0;corporate-type-2;4228;east-coast;80.85; -   
666;2019-01-01;1;0;0;corporate-type-2;4228;north-est;121.34; -   
667;2019-01-01;1;0;0;retail-type-2;5928;south;51.83; -   
668;2019-01-01;1;0;0;retail-type-2;5928;west-coast;18.30; -   
669;2019-01-01;1;0;0;retail-type-2;7658;missing;50.29; -   
670;2019-01-01;1;0;0;corporate-type-2;4228;south;123.78; -   
671;2019-01-01;1;0;0;retail-type-2;5928;south;15.15; -   
672;2019-01-01;1;0;0;retail-type-2;5928;west-coast;5.07; -   
673;2019-01-01;1;0;0;retail-type-2;5928;east-coast;29.71; -   
674;2019-01-01;1;0;0;retail-type-2;5928;north-west;65.44; -   
675;2019-01-01;1;0;0;retail-type-2;5928;north-west;7.68; -   
676;2019-01-01;1;0;0;retail-type-2;5928;east-coast;18.69; -   
677;2019-01-01;1;0;0;corporate-type-2;4228;west-coast;250.10; -   
678;2019-01-01;1;0;0;retail-type-2;5928;south;29.71; -   
679;2019-01-01;1;0;0;retail-type-2;5928;south;12.86; -   
680;2019-01-01;1;0;0;retail-type-2;5928;north-west;10.02; -   
681;2019-01-01;1;0;0;retail-type-2;5928;north-est;37.86; -   
682;2019-01-01;1;0;0;corporate-type-2;6078;mid-west;23.45; -   
683;2019-01-01;1;0;0;retail-type-2;5928;north-est;15.93; -   
684;2019-01-01;1;0;0;retail-type-2;5928;north-west;13.55; -   
685;2019-01-01;1;0;0;retail-type-2;5928;north-est;28.40; -   
686;2019-01-01;1;0;0;retail-type-2;5928;west-coast;20.72; -   
687;2019-01-01;1;0;0;corporate-type-2;4228;mid-west;38.25; -   
688;2019-01-01;1;0;0;retail-type-2;5928;west-coast;22.45; -   
689;2019-01-01;1;0;0;retail-no-loan;5928;west-coast; 1.220.49 ; 1.000.00 
690;2019-01-01;1;0;0;corporate-type-2;6078;west-coast;56.25; -   
691;2019-01-01;1;0;0;retail-no-loan;5928;north-est; 2.058.07 ; 2.000.00 
692;2019-01-01;1;0;0;corporate-type-2;6078;north-est;83.58; -   
693;2019-01-01;1;0;0;retail-type-2;5928;south;6.18; -   
694;2019-01-01;1;0;0;retail-type-2;5928;east-coast;34.68; -   
695;2019-01-01;1;0;0;retail-type-2;5928;west-coast; 2.467.45 ; -   
696;2019-01-01;1;0;0;retail-type-2;5928;east-coast;25.68; -   
697;2019-01-01;1;0;0;corporate-type-2;4228;south;143.57; -   
698;2019-01-01;1;0;0;corporate-type-2;4228;north-west;108.22; -   
699;2019-01-01;1;0;0;retail-type-2;5928;mid-west;30.74; -   
700;2019-01-01;1;0;0;retail-no-loan;5928;north-west; 3.872.77 ; 2.954.72 
701;2019-01-01;1;0;0;retail-type-2;5928;south;74.65; -   
702;2019-01-01;1;0;0;retail-type-2;5928;south;19.84; -   
703;2019-01-01;1;0;0;small-2;4228;south; 19.813.23 ; 24.782.91 
